ID,Hotel,Agents,Check_in,Check_out,Check_in_search,Check_out_search,Price,Last Stage
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Good Hotel Club,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,PrimaStay,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,mobytrip,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Vio.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,GoSplitty,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$735,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Stayforless,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,BusinessHotels.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Booketta,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,eSky.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$795,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Musetrip,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,HotelsCombined,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Skyscanner,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,HotelWiz,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$821,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Trip.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,MOMONDO.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,BookingBargains.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$821,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Travelocity.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Bluepillow.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,eDreams,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Orbitz.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,CheapTickets.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Hotwire.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,trivago.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$827,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,pricetravel.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$919,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Next Day Hotels,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$845,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Prestigia.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$833,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,us.rehlat.com,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$830,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Hotels Ugogo,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$857,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Reservation Lodge,"Sat, Mar 18","Sun, Mar 19","Sat, Mar 18","Sun, Mar 19",$845,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Renaissance Albany Hotel   Official Site,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Booking.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Expedia.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Priceline,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Hotels.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Traveluro,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$735,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Agoda,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,SuperTravel,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,KAYAK.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Good Hotel Club,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,PrimaStay,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,GoSplitty,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$735,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Vio.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Stayforless,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Booketta,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,HotelsCombined,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,eSky.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$795,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Musetrip,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Trip.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,MOMONDO.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Skyscanner,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Bluepillow.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Hotwire.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Travelocity.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Orbitz.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,eDreams,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,CheapTickets.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$797,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,pricetravel.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$919,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Next Day Hotels,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$845,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Prestigia.com,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$833,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,mobytrip,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$932,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Reservation Lodge,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$845,scrape process
7e655eb0-9fb9-4eda-9e8e-17a90a1a15a1,Renaissance Albany Hotel,Hotels Ugogo,"Sat, Mar 18","Mon, Mar 20","Sat, Mar 18","Mon, Mar 20",$857,scrape process
a3ba0528-d502-4d3b-a0c1-cad8a989de35,Kansas City Marriott Downtown,Not Available,"Fri, Mar 24","Sun, Mar 26","Fri, Mar 24","Sun, Mar 26",Not Available,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Louisville Marriott Downtown   Official Site,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Booking.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Traveluro,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$389,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Tripadvisor.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,GoSplitty,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$389,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Priceline,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,pricetravel.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$380,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Hotels.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Expedia.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Best Hotel Deals,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,GoodOtel.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$388,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Agoda,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,KAYAK.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,SuperTravel,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,PrimaStay,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Reserving.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$325,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Musetrip,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Vio.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,eSky.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$325,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Stayforless,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,BusinessHotels.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Skyscanner,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,HotelsCombined,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,MOMONDO.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Booketta,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Hotwire.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Trip.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Bluepillow.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Travelocity.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Orbitz.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,CheapTickets.com,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$326,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,eDreams,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$344,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,HotelWiz,"Sat, Mar 25","Sun, Mar 26","Sat, Mar 25","Sun, Mar 26",$381,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Louisville Marriott Downtown   Official Site,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Booking.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Priceline,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,KAYAK.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Expedia.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Agoda,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,SuperTravel,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Hotels.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Traveluro,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$376,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Best Hotel Deals,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Reserving.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,MOMONDO.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,HotelsCombined,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Musetrip,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$315,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,eSky.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$315,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,PrimaStay,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,GoSplitty,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$376,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Vio.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Bluepillow.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Stayforless,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,BusinessHotels.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Booketta,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Trip.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Skyscanner,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Hotwire.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,pricetravel.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$368,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Travelocity.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,Orbitz.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,CheapTickets.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$316,scrape process
d01ce90d-222c-4107-93f2-2c45f087c970,Louisville Marriott Downtown,eDreams,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27",$333,scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,W Miami   Official Site,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,344",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Booking.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,522",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Tripadvisor.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,265",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Expedia.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,488",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Priceline,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,468",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Hotels.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,488",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Trip.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,265",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Agoda,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,468",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,SuperTravel,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,514",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Skyscanner,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,264",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Best Hotel Deals,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,488",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Prestigia.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,517",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,KAYAK.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,446",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Qantas Hotels,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,489",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,MOMONDO.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,446",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Musetrip,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,479",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,eSky.com,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,484",scrape process
7ce18f23-7cd8-424f-a459-7b7b770ecfad,W Miami,Booketta,"Sat, Mar 25","Mon, Mar 27","Sat, Mar 25","Mon, Mar 27","$1,488",scrape process
